"Name","Pos","Team","Week","Date","Opp","Home","Result","Score","Played","Started","Receptions","RecYds","RecLong","RecTDs","RushAtt","RushYds","RushLong","RushTDs","FumLost"
"Nelson Agholor","WR","PHI",13,"12/03","SEA",0,"L","10-24",1,1,7,141,"51",1,0,0,"0",0,0
"Nelson Agholor","WR","PHI",14,"12/10","LA",0,"W","43-35",1,1,8,64,"18",0,0,0,"0",0,0
"Nelson Agholor","WR","PHI",15,"12/17","NYG",0,"W","34-29",1,1,7,59,"16",1,0,0,"0",0,0
"Nelson Agholor","WR","PHI",16,"12/25","OAK",1,"W","19-10",1,1,4,35,"12",0,0,0,"0",0,0
"Nelson Agholor","WR","PHI",17,"12/31","DAL",1,"L","0-6",1,0,3,11,"7",0,1,7,"7",0,0
"Keelan Cole","WR","JAX",1,"09/10","HOU",0,"W","29-7",1,0,0,0,"0",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",2,"09/17","TEN",1,"L","16-37",1,0,2,13,"11",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",3,"09/24","BAL",1,"W","44-7",1,1,1,13,"13",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",4,"10/01","NYJ",0,"L","20-23",1,0,1,10,"10",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",5,"10/08","PIT",0,"W","30-9",1,0,1,4,"4",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",6,"10/15","LA",1,"L","17-27",1,0,1,7,"7",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",7,"10/22","IND",0,"W","27-0",1,1,2,64,"52",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",9,"11/05","CIN",1,"W","23-7",1,0,3,47,"28",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",10,"11/12","LAC",1,"W","20-17",1,0,3,61,"36",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",11,"11/19","CLE",0,"W","19-7",1,0,3,24,"11",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",12,"11/26","ARI",0,"L","24-27",1,1,2,30,"24",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",13,"12/03","IND",1,"W","30-10",1,1,3,49,"32",1,0,0,"0",0,0
"Keelan Cole","WR","JAX",14,"12/10","SEA",1,"W","30-24",1,0,3,99,"75T",1,0,0,"0",0,0
"Keelan Cole","WR","JAX",15,"12/17","HOU",1,"W","45-7",1,0,7,186,"73",1,0,0,"0",0,0
"Keelan Cole","WR","JAX",16,"12/24","SF",0,"L","33-44",1,1,6,108,"32",0,0,0,"0",0,0
"Keelan Cole","WR","JAX",17,"12/31","TEN",0,"L","10-15",1,1,4,33,"15",0,0,0,"0",0,1
"Mike Wallace","WR","BAL",1,"09/10","CIN",0,"W","20-0",1,0,1,8,"8",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",2,"09/17","CLE",1,"W","24-10",1,1,1,7,"7",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",3,"09/24","JAX",0,"L","7-44",1,1,1,6,"6",0,1,4,"4",0,0
"Mike Wallace","WR","BAL",4,"10/01","PIT",1,"L","9-26",1,1,6,55,"16T",1,0,0,"0",0,0
"Mike Wallace","WR","BAL",5,"10/08","OAK",0,"W","30-17",1,1,3,133,"54",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",6,"10/15","CHI",1,"L","24-27",1,1,3,30,"16",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",7,"10/22","MIN",0,"L","16-24",1,1,1,9,"9",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",9,"11/05","TEN",0,"L","20-23",1,1,4,19,"8",1,0,0,"0",0,0
"Mike Wallace","WR","BAL",11,"11/19","GB",0,"W","23-0",1,1,4,56,"21T",1,0,0,"0",0,0
"Mike Wallace","WR","BAL",12,"11/27","HOU",1,"W","23-16",1,1,5,48,"24",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",13,"12/03","DET",1,"W","44-20",1,1,5,116,"66",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",14,"12/10","PIT",0,"L","38-39",1,1,3,72,"40",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",15,"12/17","CLE",0,"W","27-10",1,1,6,89,"30",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",16,"12/23","IND",1,"W","23-16",1,1,4,60,"23",0,0,0,"0",0,0
"Mike Wallace","WR","BAL",17,"12/31","CIN",1,"L","27-31",1,1,5,40,"12",1,0,0,"0",0,0
"Sterling Shepard","WR","NYG",1,"09/10","DAL",0,"L","3-19",1,1,7,44,"12",0,1,6,"6",0,0
"Sterling Shepard","WR","NYG",2,"09/18","DET",1,"L","10-24",1,1,2,23,"12",0,2,7,"12",0,0
"Sterling Shepard","WR","NYG",3,"09/24","PHI",0,"L","24-27",1,1,7,133,"77T",1,0,0,"0",0,0
"Sterling Shepard","WR","NYG",4,"10/01","TB",0,"L","23-25",1,0,5,54,"19",0,0,0,"0",0,0
"Sterling Shepard","WR","NYG",5,"10/08","LAC",1,"L","22-27",1,1,1,9,"9",0,0,0,"0",0,0
"Sterling Shepard","WR","NYG",9,"11/05","LA",1,"L","17-51",1,1,5,70,"37",0,0,0,"0",0,0
"Sterling Shepard","WR","NYG",10,"11/12","SF",0,"L","21-31",1,1,11,142,"26",0,0,0,"0",0,0
"Sterling Shepard","WR","NYG",13,"12/03","OAK",0,"L","17-24",1,1,3,56,"47",0,0,0,"0",0,0
"Sterling Shepard","WR","NYG",14,"12/10","DAL",1,"L","10-30",1,1,2,16,"11",0,1,-9,"-9",0,0
"Sterling Shepard","WR","NYG",15,"12/17","PHI",1,"L","29-34",1,1,11,139,"67T",1,0,0,"0",0,0
"Sterling Shepard","WR","NYG",16,"12/24","ARI",0,"L","0-23",1,1,5,45,"10",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",1,"09/11","DEN",0,"L","21-24",1,1,5,54,"14",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",2,"09/17","MIA",1,"L","17-19",1,1,4,54,"23",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",3,"09/24","KC",1,"L","10-24",1,1,2,15,"14",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",4,"10/01","PHI",1,"L","24-26",1,1,5,115,"75T",1,0,0,"0",0,0
"Tyrell Williams","WR","LAC",5,"10/08","NYG",0,"W","27-22",1,1,1,22,"22",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",6,"10/15","OAK",0,"W","17-16",1,1,3,27,"14",0,0,0,"0",0,1
"Tyrell Williams","WR","LAC",7,"10/22","DEN",1,"W","21-0",1,1,1,11,"11",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",8,"10/29","NE",0,"L","13-21",1,0,1,24,"24",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",10,"11/12","JAX",0,"L","17-20",1,1,2,49,"30",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",11,"11/19","BUF",1,"W","54-24",1,1,1,11,"11",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",12,"11/23","DAL",0,"W","28-6",1,1,2,58,"31",1,0,0,"0",0,0
"Tyrell Williams","WR","LAC",13,"12/03","CLE",1,"W","19-10",1,1,1,8,"8",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",14,"12/10","WAS",1,"W","30-13",1,1,4,132,"75T",1,0,0,"0",0,0
"Tyrell Williams","WR","LAC",15,"12/16","KC",0,"L","13-30",1,1,3,31,"18",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",16,"12/24","NYJ",0,"W","14-7",1,1,5,50,"16",0,0,0,"0",0,0
"Tyrell Williams","WR","LAC",17,"12/31","OAK",1,"W","30-10",1,1,3,67,"56T",1,0,0,"0",0,0
"Evan Engram","TE","NYG",1,"09/10","DAL",0,"L","3-19",1,1,4,44,"31",0,0,0,"0",0,0
"Evan Engram","TE","NYG",2,"09/18","DET",1,"L","10-24",1,0,4,49,"18T",1,0,0,"0",0,0
"Evan Engram","TE","NYG",3,"09/24","PHI",0,"L","24-27",1,0,5,45,"14",0,0,0,"0",0,0
"Evan Engram","TE","NYG",4,"10/01","TB",0,"L","23-25",1,1,6,62,"21",0,0,0,"0",0,0
"Evan Engram","TE","NYG",5,"10/08","LAC",1,"L","22-27",1,1,0,0,"0",0,0,0,"0",0,0
"Evan Engram","TE","NYG",6,"10/15","DEN",0,"W","23-10",1,1,5,82,"26",1,0,0,"0",0,0
"Evan Engram","TE","NYG",7,"10/22","SEA",1,"L","7-24",1,1,6,60,"25",1,0,0,"0",0,0
"Evan Engram","TE","NYG",9,"11/05","LA",1,"L","17-51",1,1,4,70,"26",1,0,0,"0",0,0
"Evan Engram","TE","NYG",10,"11/12","SF",0,"L","21-31",1,1,6,31,"9T",1,0,0,"0",0,0
"Evan Engram","TE","NYG",11,"11/19","KC",1,"W","12-9",1,1,1,9,"9",0,0,0,"0",0,0
"Evan Engram","TE","NYG",12,"11/23","WAS",0,"L","10-20",1,1,3,18,"14",0,0,0,"0",0,0
"Evan Engram","TE","NYG",13,"12/03","OAK",0,"L","17-24",1,1,7,99,"29",1,0,0,"0",0,0
"Evan Engram","TE","NYG",14,"12/10","DAL",1,"L","10-30",1,0,4,54,"35",0,0,0,"0",0,0
"Evan Engram","TE","NYG",15,"12/17","PHI",1,"L","29-34",1,0,8,87,"28",0,1,14,"14",0,0
"Evan Engram","TE","NYG",16,"12/24","ARI",0,"L","0-23",1,1,1,12,"12",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",1,"09/10","GB",0,"L","9-17",1,1,4,59,"28",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",2,"09/17","SF",1,"W","12-9",1,1,2,19,"10",1,0,0,"0",0,0
"Paul Richardson","WR","SEA",3,"09/24","TEN",0,"L","27-33",1,1,2,30,"22",1,0,0,"0",0,0
"Paul Richardson","WR","SEA",4,"10/01","IND",1,"W","46-18",1,1,3,65,"37",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",5,"10/08","LA",0,"W","16-10",1,1,3,35,"14",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",7,"10/22","NYG",0,"W","24-7",1,1,2,61,"38T",1,0,0,"0",0,0
"Paul Richardson","WR","SEA",8,"10/29","HOU",1,"W","41-38",1,1,6,105,"48",2,0,0,"0",0,0
"Paul Richardson","WR","SEA",9,"11/05","WAS",1,"L","14-17",1,0,3,41,"26",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",10,"11/09","ARI",0,"W","22-16",1,0,1,43,"43",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",11,"11/20","ATL",1,"L","31-34",1,1,5,56,"18",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",12,"11/26","SF",0,"W","24-13",1,1,4,70,"26",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",13,"12/03","PHI",1,"W","24-10",1,1,2,8,"7",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",14,"12/10","JAX",0,"L","24-30",1,1,3,72,"61T",1,0,0,"0",0,0
"Paul Richardson","WR","SEA",15,"12/17","LA",1,"L","7-42",1,0,2,18,"11",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",16,"12/24","DAL",0,"W","21-12",1,1,2,21,"11",0,0,0,"0",0,0
"Paul Richardson","WR","SEA",17,"12/31","ARI",1,"L","24-26",1,1,0,0,"0",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",1,"09/10","CHI",0,"W","23-17",1,1,6,47,"15",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",2,"09/17","GB",1,"W","34-23",1,1,5,85,"24",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",3,"09/24","DET",0,"W","30-26",1,1,4,28,"12",1,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",4,"10/01","BUF",1,"L","17-23",1,1,1,3,"3",0,1,4,"4",0,0
"Mohamed Sanu","WR","ATL",7,"10/22","NE",0,"L","7-23",1,1,6,65,"19",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",8,"10/29","NYJ",0,"W","25-20",1,1,6,74,"23",1,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",9,"11/05","CAR",0,"L","17-20",1,1,3,23,"10",1,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",10,"11/12","DAL",1,"W","27-7",1,1,3,29,"14",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",11,"11/20","SEA",0,"W","34-31",1,1,3,34,"21",1,1,3,"3",0,0
"Mohamed Sanu","WR","ATL",12,"11/26","TB",1,"W","34-20",1,1,8,64,"25",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",13,"12/03","MIN",1,"L","9-14",1,1,3,43,"17",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",14,"12/07","NO",1,"W","20-17",1,1,6,83,"22",1,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",15,"12/18","TB",0,"W","24-21",1,1,2,23,"21",0,1,3,"3",0,0
"Mohamed Sanu","WR","ATL",16,"12/24","NO",0,"L","13-23",1,1,4,31,"10",0,0,0,"0",0,0
"Mohamed Sanu","WR","ATL",17,"12/31","CAR",1,"W","22-10",1,1,7,71,"18",0,1,0,"0",0,0
"Marqise Lee","WR","JAX",1,"09/10","HOU",0,"W","29-7",1,1,0,0,"0",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",2,"09/17","TEN",1,"L","16-37",1,1,7,76,"19",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",3,"09/24","BAL",1,"W","44-7",1,1,4,65,"35",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",4,"10/01","NYJ",0,"L","20-23",1,1,2,18,"10",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",5,"10/08","PIT",0,"W","30-9",1,1,2,49,"31",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",6,"10/15","LA",1,"L","17-27",1,1,5,83,"21",0,1,17,"17",0,0
"Marqise Lee","WR","JAX",7,"10/22","IND",0,"W","27-0",1,1,4,72,"45",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",9,"11/05","CIN",1,"W","23-7",1,1,8,75,"19",1,0,0,"0",0,0
"Marqise Lee","WR","JAX",10,"11/12","LAC",1,"W","20-17",1,1,6,55,"19",1,0,0,"0",0,0
"Marqise Lee","WR","JAX",11,"11/19","CLE",0,"W","19-7",1,1,5,45,"16",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",12,"11/26","ARI",0,"L","24-27",1,1,1,13,"13",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",13,"12/03","IND",1,"W","30-10",1,1,7,86,"22",1,0,0,"0",0,0
"Marqise Lee","WR","JAX",14,"12/10","SEA",1,"W","30-24",1,1,5,65,"18",0,0,0,"0",0,0
"Marqise Lee","WR","JAX",15,"12/17","HOU",1,"W","45-7",1,1,0,0,"0",0,0,0,"0",0,0
"Jack Doyle","TE","IND",1,"09/10","LA",0,"L","9-46",1,1,2,41,"21",0,0,0,"0",0,0
"Jack Doyle","TE","IND",2,"09/17","ARI",1,"L","13-16",1,1,8,79,"15",0,0,0,"0",0,0
"Jack Doyle","TE","IND",3,"09/24","CLE",1,"W","31-28",1,1,2,16,"11",0,0,0,"0",0,1
"Jack Doyle","TE","IND",4,"10/01","SEA",0,"L","18-46",1,1,5,27,"7",0,0,0,"0",0,0
"Jack Doyle","TE","IND",6,"10/16","TEN",0,"L","22-36",1,1,7,50,"11",1,0,0,"0",0,1
"Jack Doyle","TE","IND",7,"10/22","JAX",1,"L","0-27",1,1,6,44,"12",0,0,0,"0",0,0
"Jack Doyle","TE","IND",8,"10/29","CIN",0,"L","23-24",1,1,12,121,"17",1,0,0,"0",0,0
"Jack Doyle","TE","IND",9,"11/05","HOU",0,"W","20-14",1,1,8,63,"11",0,0,0,"0",0,0
"Jack Doyle","TE","IND",10,"11/12","PIT",1,"L","17-20",1,1,2,9,"6",0,0,0,"0",0,0
"Jack Doyle","TE","IND",12,"11/26","TEN",1,"L","16-20",1,1,7,94,"26",0,0,0,"0",0,0
"Jack Doyle","TE","IND",13,"12/03","JAX",0,"L","10-30",1,1,3,16,"8",0,0,0,"0",0,0
"Jack Doyle","TE","IND",14,"12/10","BUF",0,"L","7-13",1,1,2,4,"3T",1,0,0,"0",0,0
"Jack Doyle","TE","IND",15,"12/14","DEN",1,"L","13-25",1,1,7,47,"15",0,0,0,"0",0,0
"Jack Doyle","TE","IND",16,"12/23","BAL",0,"L","16-23",1,1,5,41,"13",0,0,0,"0",0,0
"Jack Doyle","TE","IND",17,"12/31","HOU",1,"W","22-13",1,1,4,38,"14",1,0,0,"0",0,0
"Jared Cook","TE","OAK",1,"09/10","TEN",0,"W","26-16",1,1,5,56,"22",0,0,0,"0",0,0
"Jared Cook","TE","OAK",2,"09/17","NYJ",1,"W","45-20",1,1,4,25,"10",0,0,0,"0",0,0
"Jared Cook","TE","OAK",3,"09/24","WAS",0,"L","10-27",1,1,4,43,"21T",1,0,0,"0",0,0
"Jared Cook","TE","OAK",4,"10/01","DEN",0,"L","10-16",1,1,3,46,"28",0,0,0,"0",0,0
"Jared Cook","TE","OAK",5,"10/08","BAL",1,"L","17-30",1,1,3,25,"17",0,0,0,"0",0,1
"Jared Cook","TE","OAK",6,"10/15","LAC",1,"L","16-17",1,1,2,14,"7",0,0,0,"0",0,0
"Jared Cook","TE","OAK",7,"10/19","KC",1,"W","31-30",1,1,6,107,"28",0,0,0,"0",0,0
"Jared Cook","TE","OAK",8,"10/29","BUF",0,"L","14-34",1,1,4,57,"17",0,0,0,"0",0,0
"Jared Cook","TE","OAK",9,"11/05","MIA",0,"W","27-24",1,1,8,126,"35",0,0,0,"0",0,0
"Jared Cook","TE","OAK",11,"11/19","NE",1,"L","8-33",1,1,2,36,"26",0,0,0,"0",0,0
"Jared Cook","TE","OAK",12,"11/26","DEN",1,"W","21-14",1,1,1,2,"2",0,0,0,"0",0,0
"Jared Cook","TE","OAK",13,"12/03","NYG",1,"W","24-17",1,1,1,9,"9",0,0,0,"0",0,0
"Jared Cook","TE","OAK",14,"12/10","KC",0,"L","15-26",1,1,5,75,"29T",1,0,0,"0",0,0
"Jared Cook","TE","OAK",15,"12/17","DAL",1,"L","17-20",1,1,2,17,"13",0,0,0,"0",0,0
"Jared Cook","TE","OAK",16,"12/25","PHI",0,"L","10-19",1,1,1,15,"15",0,0,0,"0",0,0
"Jared Cook","TE","OAK",17,"12/31","LAC",0,"L","10-30",1,1,3,35,"24",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",1,"09/10","TEN",0,"W","26-16",1,1,5,62,"23",1,0,0,"0",0,0
"Amari Cooper","WR","OAK",2,"09/17","NYJ",1,"W","45-20",1,1,4,33,"16",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",3,"09/24","WAS",0,"L","10-27",1,1,1,6,"6",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",4,"10/01","DEN",0,"L","10-16",1,1,2,9,"8",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",5,"10/08","BAL",1,"L","17-30",1,1,1,8,"8",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",6,"10/15","LAC",1,"L","16-17",1,1,5,28,"8",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",7,"10/19","KC",1,"W","31-30",1,1,11,210,"45T",2,0,0,"0",0,0
"Amari Cooper","WR","OAK",8,"10/29","BUF",0,"L","14-34",1,1,5,48,"18",0,1,4,"4",0,0
"Amari Cooper","WR","OAK",9,"11/05","MIA",0,"W","27-24",1,1,4,58,"26",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",11,"11/19","NE",1,"L","8-33",1,1,3,28,"13",1,0,0,"0",0,0
"Amari Cooper","WR","OAK",12,"11/26","DEN",1,"W","21-14",1,1,1,9,"9T",1,0,0,"0",0,0
"Amari Cooper","WR","OAK",14,"12/10","KC",0,"L","15-26",1,1,0,0,"0",0,0,0,"0",0,0
"Amari Cooper","WR","OAK",16,"12/25","PHI",0,"L","10-19",1,0,3,66,"63T",1,0,0,"0",0,0
"Amari Cooper","WR","OAK",17,"12/31","LAC",0,"L","10-30",1,0,3,115,"87T",1,0,0,"0",0,0
"DeVante Parker","WR","MIA",2,"09/17","LAC",0,"W","19-17",1,1,4,85,"31",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",3,"09/24","NYJ",0,"L","6-20",1,1,8,76,"26",1,0,0,"0",0,0
"DeVante Parker","WR","MIA",4,"10/01","NO",1,"L","0-20",1,1,6,69,"21",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",5,"10/08","TEN",1,"W","16-10",1,1,1,6,"6",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",9,"11/05","OAK",1,"L","24-27",1,0,5,76,"26",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",10,"11/13","CAR",0,"L","21-45",1,1,6,66,"24",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",11,"11/19","TB",1,"L","20-30",1,1,4,26,"17",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",12,"11/26","NE",0,"L","17-35",1,1,1,5,"5",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",13,"12/03","DEN",1,"W","35-9",1,1,1,5,"5",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",14,"12/11","NE",1,"W","27-20",1,1,4,40,"15",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",15,"12/17","BUF",0,"L","16-24",1,1,6,89,"36",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",16,"12/24","KC",0,"L","13-29",1,1,5,63,"34",0,0,0,"0",0,0
"DeVante Parker","WR","MIA",17,"12/31","BUF",1,"L","16-22",1,1,6,64,"24",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",2,"09/17","CHI",1,"W","29-7",1,1,3,39,"21",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",3,"09/24","MIN",0,"L","17-34",1,1,4,84,"32",1,0,0,"0",0,0
"DeSean Jackson","WR","TB",4,"10/01","NYG",1,"W","25-23",1,0,2,20,"11",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",5,"10/05","NE",1,"L","14-19",1,1,5,106,"41",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",6,"10/15","ARI",0,"L","33-38",1,1,3,38,"27",1,0,0,"0",0,0
"DeSean Jackson","WR","TB",7,"10/22","BUF",0,"L","27-30",1,1,5,73,"20",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",8,"10/29","CAR",1,"L","3-17",1,1,3,37,"19",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",9,"11/05","NO",0,"L","10-30",1,1,2,25,"14",0,1,8,"8",0,0
"DeSean Jackson","WR","TB",10,"11/12","NYJ",1,"W","15-10",1,1,6,82,"22",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",11,"11/19","MIA",0,"W","30-20",1,1,2,28,"24",1,0,0,"0",0,0
"DeSean Jackson","WR","TB",12,"11/26","ATL",0,"L","20-34",1,1,8,60,"15",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",13,"12/03","GB",0,"L","20-26",1,1,2,24,"19",0,0,0,"0",0,0
"DeSean Jackson","WR","TB",14,"12/10","DET",1,"L","21-24",1,1,4,41,"16",0,1,23,"23",0,0
"DeSean Jackson","WR","TB",15,"12/18","ATL",1,"L","21-24",1,1,1,11,"11",0,1,7,"7",0,0
"Danny Amendola","WR","NE",1,"09/07","KC",1,"L","27-42",1,0,6,100,"27",0,0,0,"0",0,0
"Danny Amendola","WR","NE",3,"09/24","HOU",1,"W","36-33",1,0,3,48,"27",0,0,0,"0",0,0
"Danny Amendola","WR","NE",4,"10/01","CAR",1,"L","30-33",1,1,6,42,"16",1,0,0,"0",0,0
"Danny Amendola","WR","NE",5,"10/05","TB",0,"W","19-14",1,0,8,77,"14",0,0,0,"0",0,0
"Danny Amendola","WR","NE",6,"10/15","NYJ",0,"W","24-17",1,1,3,40,"17",0,0,0,"0",0,0
"Danny Amendola","WR","NE",7,"10/22","ATL",1,"W","23-7",1,0,3,17,"7",0,0,0,"0",0,0
"Danny Amendola","WR","NE",8,"10/29","LAC",1,"W","21-13",1,0,2,14,"9",0,0,0,"0",0,0
"Danny Amendola","WR","NE",10,"11/12","DEN",0,"W","41-16",1,0,4,36,"16",0,0,0,"0",0,0
"Danny Amendola","WR","NE",11,"11/19","OAK",0,"W","33-8",1,0,8,66,"18",1,0,0,"0",0,0
"Danny Amendola","WR","NE",12,"11/26","MIA",1,"W","35-17",1,1,1,15,"15",0,0,0,"0",0,0
"Danny Amendola","WR","NE",13,"12/03","BUF",0,"W","23-3",1,1,2,34,"27",0,0,0,"0",0,0
"Danny Amendola","WR","NE",14,"12/11","MIA",0,"L","20-27",1,1,6,76,"26",0,0,0,"0",0,0
"Danny Amendola","WR","NE",15,"12/17","PIT",0,"W","27-24",1,1,2,23,"12",0,0,0,"0",0,0
"Danny Amendola","WR","NE",16,"12/24","BUF",1,"W","37-16",1,1,3,28,"13",0,0,0,"0",0,0
"Danny Amendola","WR","NE",17,"12/31","NYJ",1,"W","26-6",1,1,4,43,"16",0,0,0,"0",0,0
"Randall Cobb","WR","GB",1,"09/10","SEA",1,"W","17-9",1,1,9,85,"29",0,0,0,"0",0,0
"Randall Cobb","WR","GB",2,"09/17","ATL",0,"L","23-34",1,1,6,60,"18",0,1,10,"10",0,0
"Randall Cobb","WR","GB",4,"09/28","CHI",1,"W","35-14",1,1,4,44,"26",1,0,0,"0",0,0
"Randall Cobb","WR","GB",5,"10/08","DAL",0,"W","35-31",1,1,4,29,"13",0,0,0,"0",0,0
"Randall Cobb","WR","GB",6,"10/15","MIN",0,"L","10-23",1,1,3,28,"14",0,0,0,"0",0,0
"Randall Cobb","WR","GB",7,"10/22","NO",1,"L","17-26",1,1,2,15,"14",0,0,0,"0",0,0
"Randall Cobb","WR","GB",9,"11/06","DET",1,"L","17-30",1,1,5,58,"46",0,1,1,"1",0,0
"Randall Cobb","WR","GB",10,"11/12","CHI",0,"W","23-16",1,1,3,52,"38",0,4,8,"6",0,0
"Randall Cobb","WR","GB",11,"11/19","BAL",1,"L","0-23",1,1,3,34,"18",0,1,0,"0",0,0
"Randall Cobb","WR","GB",12,"11/26","PIT",0,"L","28-31",1,1,4,58,"39T",1,0,0,"0",0,0
"Randall Cobb","WR","GB",13,"12/03","TB",1,"W","26-20",1,1,0,0,"0",0,0,0,"0",0,0
"Randall Cobb","WR","GB",14,"12/10","CLE",0,"W","27-21",1,1,8,39,"16",0,0,0,"0",0,0
"Randall Cobb","WR","GB",15,"12/17","CAR",0,"L","24-31",1,0,7,84,"33T",1,0,0,"0",0,0
"Randall Cobb","WR","GB",16,"12/23","MIN",1,"L","0-16",1,1,4,22,"10",0,1,-6,"-6",0,0
"Randall Cobb","WR","GB",17,"12/31","DET",0,"L","11-35",1,1,4,45,"17T",1,1,4,"4",0,0
"Vernon Davis","TE","WAS",1,"09/10","PHI",1,"L","17-30",1,1,0,0,"0",0,0,0,"0",0,0
"Vernon Davis","TE","WAS",2,"09/17","LA",0,"W","27-20",1,1,1,13,"13",0,0,0,"0",0,0
"Vernon Davis","TE","WAS",3,"09/24","OAK",1,"W","27-10",1,1,5,58,"26",1,0,0,"0",0,0
"Vernon Davis","TE","WAS",4,"10/02","KC",0,"L","20-29",1,1,2,89,"69",0,0,0,"0",0,0
"Vernon Davis","TE","WAS",6,"10/15","SF",1,"W","26-24",1,1,3,65,"51",0,0,0,"0",0,1
"Vernon Davis","TE","WAS",7,"10/23","PHI",0,"L","24-34",1,1,4,67,"31",0,0,0,"0",0,0
"Vernon Davis","TE","WAS",8,"10/29","DAL",1,"L","19-33",1,1,2,20,"14",0,0,0,"0",0,0
